"book_name","department","study_level","read_count"
"Justice League: The Villain's Journey","PSYCHOLOGY","UNDERGRAD",18
"Justice League: The Villain's Journey","STATISTICS","GRAD",16
"Justice League: The Villain's Journey","STATISTICS","UNDERGRAD",20
"Justice League: Throne of Atlantis","COMPUTER_SCIENCE","GRAD",18
"Justice League: Throne of Atlantis","COMPUTER_SCIENCE","UNDERGRAD",22
"Justice League: Throne of Atlantis","DANCE","GRAD",16
"Justice League: Throne of Atlantis","DANCE","UNDERGRAD",28
"Justice League: Throne of Atlantis","ECONOMICS","GRAD",22
"Justice League: Throne of Atlantis","ECONOMICS","UNDERGRAD",21
"Justice League: Throne of Atlantis","ENGLISH","GRAD",13
"Justice League: Throne of Atlantis","ENGLISH","UNDERGRAD",13
"Justice League: Throne of Atlantis","MATHEMATICS","GRAD",16
"Justice League: Throne of Atlantis","MATHEMATICS","UNDERGRAD",28
"Justice League: Throne of Atlantis","POLITICAL_SCIENCE","GRAD",23
"Justice League: Throne of Atlantis","POLITICAL_SCIENCE","UNDERGRAD",24
"Justice League: Throne of Atlantis","PSYCHOLOGY","GRAD",22
"Justice League: Throne of Atlantis","PSYCHOLOGY","UNDERGRAD",14
"Justice League: Throne of Atlantis","STATISTICS","GRAD",23
"Justice League: Throne of Atlantis","STATISTICS","UNDERGRAD",25
"Karl Marx Biography","COMPUTER_SCIENCE","GRAD",23
"Karl Marx Biography","COMPUTER_SCIENCE","UNDERGRAD",18
"Karl Marx Biography","DANCE","GRAD",11
"Karl Marx Biography","DANCE","UNDERGRAD",21
"Karl Marx Biography","ECONOMICS","GRAD",29
"Karl Marx Biography","ECONOMICS","UNDERGRAD",19
"Karl Marx Biography","ENGLISH","GRAD",18
"Karl Marx Biography","ENGLISH","UNDERGRAD",19
"Karl Marx Biography","MATHEMATICS","GRAD",21
"Karl Marx Biography","MATHEMATICS","UNDERGRAD",24
"Karl Marx Biography","POLITICAL_SCIENCE","GRAD",24
"Karl Marx Biography","POLITICAL_SCIENCE","UNDERGRAD",21
"Karl Marx Biography","PSYCHOLOGY","GRAD",24
"Karl Marx Biography","PSYCHOLOGY","UNDERGRAD",21
"Karl Marx Biography","STATISTICS","GRAD",20
"Karl Marx Biography","STATISTICS","UNDERGRAD",21
"Killing Joke, The","COMPUTER_SCIENCE","GRAD",29
"Killing Joke, The","COMPUTER_SCIENCE","UNDERGRAD",20
"Killing Joke, The","DANCE","GRAD",13
"Killing Joke, The","DANCE","UNDERGRAD",22
"Killing Joke, The","ECONOMICS","GRAD",20
"Killing Joke, The","ECONOMICS","UNDERGRAD",17
"Killing Joke, The","ENGLISH","GRAD",18
"Killing Joke, The","ENGLISH","UNDERGRAD",15
"Killing Joke, The","MATHEMATICS","GRAD",17
"Killing Joke, The","MATHEMATICS","UNDERGRAD",24
"Killing Joke, The","POLITICAL_SCIENCE","GRAD",25
"Killing Joke, The","POLITICAL_SCIENCE","UNDERGRAD",13
"Killing Joke, The","PSYCHOLOGY","GRAD",29
"Killing Joke, The","PSYCHOLOGY","UNDERGRAD",20
"Killing Joke, The","STATISTICS","GRAD",20
"Killing Joke, The","STATISTICS","UNDERGRAD",27
"Last Lecture, The","COMPUTER_SCIENCE","GRAD",17
"Last Lecture, The","COMPUTER_SCIENCE","UNDERGRAD",14
"Last Lecture, The","DANCE","GRAD",17
"Last Lecture, The","DANCE","UNDERGRAD",16
"Last Lecture, The","ECONOMICS","GRAD",19
"Last Lecture, The","ECONOMICS","UNDERGRAD",14
"Last Lecture, The","ENGLISH","GRAD",17
"Last Lecture, The","ENGLISH","UNDERGRAD",11
"Last Lecture, The","MATHEMATICS","GRAD",9
"Last Lecture, The","MATHEMATICS","UNDERGRAD",19
"Last Lecture, The","POLITICAL_SCIENCE","GRAD",20
"Last Lecture, The","POLITICAL_SCIENCE","UNDERGRAD",24
"Last Lecture, The","PSYCHOLOGY","GRAD",21
"Last Lecture, The","PSYCHOLOGY","UNDERGRAD",20
"Last Lecture, The","STATISTICS","GRAD",29
"Last Lecture, The","STATISTICS","UNDERGRAD",21
"Last Mughal, The","COMPUTER_SCIENCE","GRAD",23
"Last Mughal, The","COMPUTER_SCIENCE","UNDERGRAD",18
"Last Mughal, The","DANCE","GRAD",13
"Last Mughal, The","DANCE","UNDERGRAD",22
"Last Mughal, The","ECONOMICS","GRAD",33
"Last Mughal, The","ECONOMICS","UNDERGRAD",25
"Last Mughal, The","ENGLISH","GRAD",25
"Last Mughal, The","ENGLISH","UNDERGRAD",15
"Last Mughal, The","MATHEMATICS","GRAD",15
"Last Mughal, The","MATHEMATICS","UNDERGRAD",18
"Last Mughal, The","POLITICAL_SCIENCE","GRAD",23
"Last Mughal, The","POLITICAL_SCIENCE","UNDERGRAD",15
"Last Mughal, The","PSYCHOLOGY","GRAD",30
"Last Mughal, The","PSYCHOLOGY","UNDERGRAD",22
"Last Mughal, The","STATISTICS","GRAD",26
"Last Mughal, The","STATISTICS","UNDERGRAD",26
"Learning OpenCV","COMPUTER_SCIENCE","GRAD",28
"Learning OpenCV","COMPUTER_SCIENCE","UNDERGRAD",23
"Learning OpenCV","DANCE","GRAD",22
"Learning OpenCV","DANCE","UNDERGRAD",15
"Learning OpenCV","ECONOMICS","GRAD",13
"Learning OpenCV","ECONOMICS","UNDERGRAD",20
"Learning OpenCV","ENGLISH","GRAD",20
"Learning OpenCV","ENGLISH","UNDERGRAD",20
"Learning OpenCV","MATHEMATICS","GRAD",11
"Learning OpenCV","MATHEMATICS","UNDERGRAD",22
"Learning OpenCV","POLITICAL_SCIENCE","GRAD",30
"Learning OpenCV","POLITICAL_SCIENCE","UNDERGRAD",17
"Learning OpenCV","PSYCHOLOGY","GRAD",26
"Learning OpenCV","PSYCHOLOGY","UNDERGRAD",31
"Learning OpenCV","STATISTICS","GRAD",19
"Learning OpenCV","STATISTICS","UNDERGRAD",11
"Let Us C","COMPUTER_SCIENCE","GRAD",23
"Let Us C","COMPUTER_SCIENCE","UNDERGRAD",17
"Let Us C","DANCE","GRAD",21
"Let Us C","DANCE","UNDERGRAD",24
"Let Us C","ECONOMICS","GRAD",24
"Let Us C","ECONOMICS","UNDERGRAD",18
"Let Us C","ENGLISH","GRAD",23
"Let Us C","ENGLISH","UNDERGRAD",20
"Let Us C","MATHEMATICS","GRAD",10
"Let Us C","MATHEMATICS","UNDERGRAD",15
"Let Us C","POLITICAL_SCIENCE","GRAD",21
"Let Us C","POLITICAL_SCIENCE","UNDERGRAD",20
"Let Us C","PSYCHOLOGY","GRAD",26
"Let Us C","PSYCHOLOGY","UNDERGRAD",16
"Let Us C","STATISTICS","GRAD",14
"Let Us C","STATISTICS","UNDERGRAD",13
"Life in Letters, A","COMPUTER_SCIENCE","GRAD",35
"Life in Letters, A","COMPUTER_SCIENCE","UNDERGRAD",25
"Life in Letters, A","DANCE","GRAD",19
"Life in Letters, A","DANCE","UNDERGRAD",26
"Life in Letters, A","ECONOMICS","GRAD",14
"Life in Letters, A","ECONOMICS","UNDERGRAD",17
"Life in Letters, A","ENGLISH","GRAD",21
"Life in Letters, A","ENGLISH","UNDERGRAD",26
"Life in Letters, A","MATHEMATICS","GRAD",17
"Life in Letters, A","MATHEMATICS","UNDERGRAD",21
"Life in Letters, A","POLITICAL_SCIENCE","GRAD",31
"Life in Letters, A","POLITICAL_SCIENCE","UNDERGRAD",19
"Life in Letters, A","PSYCHOLOGY","GRAD",22
"Life in Letters, A","PSYCHOLOGY","UNDERGRAD",11
"Life in Letters, A","STATISTICS","GRAD",22
"Life in Letters, A","STATISTICS","UNDERGRAD",28
"Machine Learning for Hackers","COMPUTER_SCIENCE","GRAD",25
"Machine Learning for Hackers","COMPUTER_SCIENCE","UNDERGRAD",22
"Machine Learning for Hackers","DANCE","GRAD",18
"Machine Learning for Hackers","DANCE","UNDERGRAD",23
"Machine Learning for Hackers","ECONOMICS","GRAD",29
"Machine Learning for Hackers","ECONOMICS","UNDERGRAD",32
"Machine Learning for Hackers","ENGLISH","GRAD",22
"Machine Learning for Hackers","ENGLISH","UNDERGRAD",27
"Machine Learning for Hackers","MATHEMATICS","GRAD",18
"Machine Learning for Hackers","MATHEMATICS","UNDERGRAD",18
"Machine Learning for Hackers","POLITICAL_SCIENCE","GRAD",24
"Machine Learning for Hackers","POLITICAL_SCIENCE","UNDERGRAD",22
"Machine Learning for Hackers","PSYCHOLOGY","GRAD",27
"Machine Learning for Hackers","PSYCHOLOGY","UNDERGRAD",27
"Machine Learning for Hackers","STATISTICS","GRAD",24
"Machine Learning for Hackers","STATISTICS","UNDERGRAD",18
"Making Software","COMPUTER_SCIENCE","GRAD",28
"Making Software","COMPUTER_SCIENCE","UNDERGRAD",15
"Making Software","DANCE","GRAD",20
"Making Software","DANCE","UNDERGRAD",24
"Making Software","ECONOMICS","GRAD",19
"Making Software","ECONOMICS","UNDERGRAD",24
"Making Software","ENGLISH","GRAD",21
"Making Software","ENGLISH","UNDERGRAD",13
"Making Software","MATHEMATICS","GRAD",15
"Making Software","MATHEMATICS","UNDERGRAD",25
"Making Software","POLITICAL_SCIENCE","GRAD",20
"Making Software","POLITICAL_SCIENCE","UNDERGRAD",25
"Making Software","PSYCHOLOGY","GRAD",26
"Making Software","PSYCHOLOGY","UNDERGRAD",19
"Making Software","STATISTICS","GRAD",26
"Making Software","STATISTICS","UNDERGRAD",19
"Manasa","COMPUTER_SCIENCE","GRAD",31
"Manasa","COMPUTER_SCIENCE","UNDERGRAD",18
"Manasa","DANCE","GRAD",18
"Manasa","DANCE","UNDERGRAD",32
"Manasa","ECONOMICS","GRAD",22
"Manasa","ECONOMICS","UNDERGRAD",18
"Manasa","ENGLISH","GRAD",12
"Manasa","ENGLISH","UNDERGRAD",8
"Manasa","MATHEMATICS","GRAD",13
"Manasa","MATHEMATICS","UNDERGRAD",22
"Manasa","POLITICAL_SCIENCE","GRAD",22
"Manasa","POLITICAL_SCIENCE","UNDERGRAD",31
"Manasa","PSYCHOLOGY","GRAD",29
"Manasa","PSYCHOLOGY","UNDERGRAD",19
"Manasa","STATISTICS","GRAD",22
"Manasa","STATISTICS","UNDERGRAD",18
"Maqta-e-Ghalib","COMPUTER_SCIENCE","GRAD",22
"Maqta-e-Ghalib","COMPUTER_SCIENCE","UNDERGRAD",14
"Maqta-e-Ghalib","DANCE","GRAD",20
"Maqta-e-Ghalib","DANCE","UNDERGRAD",17
"Maqta-e-Ghalib","ECONOMICS","GRAD",27
"Maqta-e-Ghalib","ECONOMICS","UNDERGRAD",32
"Maqta-e-Ghalib","ENGLISH","GRAD",27
"Maqta-e-Ghalib","ENGLISH","UNDERGRAD",14
"Maqta-e-Ghalib","MATHEMATICS","GRAD",24
"Maqta-e-Ghalib","MATHEMATICS","UNDERGRAD",32
"Maqta-e-Ghalib","POLITICAL_SCIENCE","GRAD",10
"Maqta-e-Ghalib","POLITICAL_SCIENCE","UNDERGRAD",24
"Maqta-e-Ghalib","PSYCHOLOGY","GRAD",22
"Maqta-e-Ghalib","PSYCHOLOGY","UNDERGRAD",18
"Maqta-e-Ghalib","STATISTICS","GRAD",20
"Maqta-e-Ghalib","STATISTICS","UNDERGRAD",21
"Maugham's Collected Short Stories, Vol 3","COMPUTER_SCIENCE","GRAD",33
"Maugham's Collected Short Stories, Vol 3","COMPUTER_SCIENCE","UNDERGRAD",24
"Maugham's Collected Short Stories, Vol 3","DANCE","GRAD",16
"Maugham's Collected Short Stories, Vol 3","DANCE","UNDERGRAD",27
"Maugham's Collected Short Stories, Vol 3","ECONOMICS","GRAD",14
"Maugham's Collected Short Stories, Vol 3","ECONOMICS","UNDERGRAD",26
"Maugham's Collected Short Stories, Vol 3","ENGLISH","GRAD",24
"Maugham's Collected Short Stories, Vol 3","ENGLISH","UNDERGRAD",22
"Maugham's Collected Short Stories, Vol 3","MATHEMATICS","GRAD",18
"Maugham's Collected Short Stories, Vol 3","MATHEMATICS","UNDERGRAD",27
"Maugham's Collected Short Stories, Vol 3","POLITICAL_SCIENCE","GRAD",14
"Maugham's Collected Short Stories, Vol 3","POLITICAL_SCIENCE","UNDERGRAD",35
"Maugham's Collected Short Stories, Vol 3","PSYCHOLOGY","GRAD",16
"Maugham's Collected Short Stories, Vol 3","PSYCHOLOGY","UNDERGRAD",17
"Maugham's Collected Short Stories, Vol 3","STATISTICS","GRAD",22
"Maugham's Collected Short Stories, Vol 3","STATISTICS","UNDERGRAD",22
"Mein Kampf","COMPUTER_SCIENCE","GRAD",21
"Mein Kampf","COMPUTER_SCIENCE","UNDERGRAD",16
"Mein Kampf","DANCE","GRAD",10
"Mein Kampf","DANCE","UNDERGRAD",21
"Mein Kampf","ECONOMICS","GRAD",26
"Mein Kampf","ECONOMICS","UNDERGRAD",31
"Mein Kampf","ENGLISH","GRAD",20
"Mein Kampf","ENGLISH","UNDERGRAD",20
"Mein Kampf","MATHEMATICS","GRAD",17
"Mein Kampf","MATHEMATICS","UNDERGRAD",20
"Mein Kampf","POLITICAL_SCIENCE","GRAD",17
"Mein Kampf","POLITICAL_SCIENCE","UNDERGRAD",21
"Mein Kampf","PSYCHOLOGY","GRAD",17
"Mein Kampf","PSYCHOLOGY","UNDERGRAD",20
"Mein Kampf","STATISTICS","GRAD",28
"Mein Kampf","STATISTICS","UNDERGRAD",10
"Men of Mathematics","COMPUTER_SCIENCE","GRAD",36
"Men of Mathematics","COMPUTER_SCIENCE","UNDERGRAD",19
"Men of Mathematics","DANCE","GRAD",16
"Men of Mathematics","DANCE","UNDERGRAD",20
"Men of Mathematics","ECONOMICS","GRAD",21
"Men of Mathematics","ECONOMICS","UNDERGRAD",25
"Men of Mathematics","ENGLISH","GRAD",18
"Men of Mathematics","ENGLISH","UNDERGRAD",16
"Men of Mathematics","MATHEMATICS","GRAD",22
"Men of Mathematics","MATHEMATICS","UNDERGRAD",16
"Men of Mathematics","POLITICAL_SCIENCE","GRAD",23
"Men of Mathematics","POLITICAL_SCIENCE","UNDERGRAD",18
"Men of Mathematics","PSYCHOLOGY","GRAD",23
"Men of Mathematics","PSYCHOLOGY","UNDERGRAD",28
"Men of Mathematics","STATISTICS","GRAD",21
"Men of Mathematics","STATISTICS","UNDERGRAD",18
"Moon and Sixpence, The","COMPUTER_SCIENCE","GRAD",26
"Moon and Sixpence, The","COMPUTER_SCIENCE","UNDERGRAD",18
"Moon and Sixpence, The","DANCE","GRAD",18
"Moon and Sixpence, The","DANCE","UNDERGRAD",29
"Moon and Sixpence, The","ECONOMICS","GRAD",26
"Moon and Sixpence, The","ECONOMICS","UNDERGRAD",18
"Moon and Sixpence, The","ENGLISH","GRAD",22
"Moon and Sixpence, The","ENGLISH","UNDERGRAD",21
"Moon and Sixpence, The","MATHEMATICS","GRAD",20
"Moon and Sixpence, The","MATHEMATICS","UNDERGRAD",14
"Moon and Sixpence, The","POLITICAL_SCIENCE","GRAD",20
"Moon and Sixpence, The","POLITICAL_SCIENCE","UNDERGRAD",20
"Moon and Sixpence, The","PSYCHOLOGY","GRAD",27
"Moon and Sixpence, The","PSYCHOLOGY","UNDERGRAD",25
"Moon and Sixpence, The","STATISTICS","GRAD",24
"Moon and Sixpence, The","STATISTICS","UNDERGRAD",10
"Moon is Down, The","COMPUTER_SCIENCE","GRAD",31
"Moon is Down, The","COMPUTER_SCIENCE","UNDERGRAD",14
"Moon is Down, The","DANCE","GRAD",11
"Moon is Down, The","DANCE","UNDERGRAD",20
"Moon is Down, The","ECONOMICS","GRAD",17
"Moon is Down, The","ECONOMICS","UNDERGRAD",29
"Moon is Down, The","ENGLISH","GRAD",17
"Moon is Down, The","ENGLISH","UNDERGRAD",21
"Moon is Down, The","MATHEMATICS","GRAD",11
"Moon is Down, The","MATHEMATICS","UNDERGRAD",22
"Moon is Down, The","POLITICAL_SCIENCE","GRAD",25
"Moon is Down, The","POLITICAL_SCIENCE","UNDERGRAD",22
"Moon is Down, The","PSYCHOLOGY","GRAD",27
"Moon is Down, The","PSYCHOLOGY","UNDERGRAD",23
"Moon is Down, The","STATISTICS","GRAD",18
"Moon is Down, The","STATISTICS","UNDERGRAD",21
"More Tears to Cry","COMPUTER_SCIENCE","GRAD",24
"More Tears to Cry","COMPUTER_SCIENCE","UNDERGRAD",17
"More Tears to Cry","DANCE","GRAD",22
"More Tears to Cry","DANCE","UNDERGRAD",22
"More Tears to Cry","ECONOMICS","GRAD",28
"More Tears to Cry","ECONOMICS","UNDERGRAD",11
"More Tears to Cry","ENGLISH","GRAD",11
"More Tears to Cry","ENGLISH","UNDERGRAD",18
"More Tears to Cry","MATHEMATICS","GRAD",19
"More Tears to Cry","MATHEMATICS","UNDERGRAD",22
"More Tears to Cry","POLITICAL_SCIENCE","GRAD",23
"More Tears to Cry","POLITICAL_SCIENCE","UNDERGRAD",20
"More Tears to Cry","PSYCHOLOGY","GRAD",14
"More Tears to Cry","PSYCHOLOGY","UNDERGRAD",26
"More Tears to Cry","STATISTICS","GRAD",23
"More Tears to Cry","STATISTICS","UNDERGRAD",23
"Mossad","COMPUTER_SCIENCE","GRAD",28
"Mossad","COMPUTER_SCIENCE","UNDERGRAD",20
"Mossad","DANCE","GRAD",19
"Mossad","DANCE","UNDERGRAD",22
"Mossad","ECONOMICS","GRAD",22
"Mossad","ECONOMICS","UNDERGRAD",13
"Mossad","ENGLISH","GRAD",24
"Mossad","ENGLISH","UNDERGRAD",18
"Mossad","MATHEMATICS","GRAD",17
"Mossad","MATHEMATICS","UNDERGRAD",28
"Mossad","POLITICAL_SCIENCE","GRAD",14
"Mossad","POLITICAL_SCIENCE","UNDERGRAD",24
"Mossad","PSYCHOLOGY","GRAD",26
"Mossad","PSYCHOLOGY","UNDERGRAD",22
"Mossad","STATISTICS","GRAD",27
"Mossad","STATISTICS","UNDERGRAD",23
"Murphy's Law","COMPUTER_SCIENCE","GRAD",21
"Murphy's Law","COMPUTER_SCIENCE","UNDERGRAD",17
"Murphy's Law","DANCE","GRAD",16
"Murphy's Law","DANCE","UNDERGRAD",17
"Murphy's Law","ECONOMICS","GRAD",23
"Murphy's Law","ECONOMICS","UNDERGRAD",14
"Murphy's Law","ENGLISH","GRAD",19
"Murphy's Law","ENGLISH","UNDERGRAD",15
"Murphy's Law","MATHEMATICS","GRAD",18
"Murphy's Law","MATHEMATICS","UNDERGRAD",24
"Murphy's Law","POLITICAL_SCIENCE","GRAD",23
"Murphy's Law","POLITICAL_SCIENCE","UNDERGRAD",29
"Murphy's Law","PSYCHOLOGY","GRAD",24
"Murphy's Law","PSYCHOLOGY","UNDERGRAD",18
"Murphy's Law","STATISTICS","GRAD",25
"Murphy's Law","STATISTICS","UNDERGRAD",15
"Nature of Statistical Learning Theory, The","COMPUTER_SCIENCE","GRAD",28
"Nature of Statistical Learning Theory, The","COMPUTER_SCIENCE","UNDERGRAD",12
"Nature of Statistical Learning Theory, The","DANCE","GRAD",20
"Nature of Statistical Learning Theory, The","DANCE","UNDERGRAD",28
"Nature of Statistical Learning Theory, The","ECONOMICS","GRAD",23
"Nature of Statistical Learning Theory, The","ECONOMICS","UNDERGRAD",20
"Nature of Statistical Learning Theory, The","ENGLISH","GRAD",22
"Nature of Statistical Learning Theory, The","ENGLISH","UNDERGRAD",18
"Nature of Statistical Learning Theory, The","MATHEMATICS","GRAD",16
"Nature of Statistical Learning Theory, The","MATHEMATICS","UNDERGRAD",15
"Nature of Statistical Learning Theory, The","POLITICAL_SCIENCE","GRAD",19
"Nature of Statistical Learning Theory, The","POLITICAL_SCIENCE","UNDERGRAD",13
"Nature of Statistical Learning Theory, The","PSYCHOLOGY","GRAD",13
"Nature of Statistical Learning Theory, The","PSYCHOLOGY","UNDERGRAD",26
"Nature of Statistical Learning Theory, The","STATISTICS","GRAD",20
"Nature of Statistical Learning Theory, The","STATISTICS","UNDERGRAD",15
"Neural Networks","COMPUTER_SCIENCE","GRAD",29
"Neural Networks","COMPUTER_SCIENCE","UNDERGRAD",22
"Neural Networks","DANCE","GRAD",12
"Neural Networks","DANCE","UNDERGRAD",23
"Neural Networks","ECONOMICS","GRAD",23
"Neural Networks","ECONOMICS","UNDERGRAD",23
"Neural Networks","ENGLISH","GRAD",21
"Neural Networks","ENGLISH","UNDERGRAD",25
"Neural Networks","MATHEMATICS","GRAD",20
"Neural Networks","MATHEMATICS","UNDERGRAD",15
"Neural Networks","POLITICAL_SCIENCE","GRAD",24
"Neural Networks","POLITICAL_SCIENCE","UNDERGRAD",26
"Neural Networks","PSYCHOLOGY","GRAD",18
"Neural Networks","PSYCHOLOGY","UNDERGRAD",22
"Neural Networks","STATISTICS","GRAD",27
"Neural Networks","STATISTICS","UNDERGRAD",14
"New Machiavelli, The","COMPUTER_SCIENCE","GRAD",21
"New Machiavelli, The","COMPUTER_SCIENCE","UNDERGRAD",17
"New Machiavelli, The","DANCE","GRAD",17
"New Machiavelli, The","DANCE","UNDERGRAD",25
"New Machiavelli, The","ECONOMICS","GRAD",15
"New Machiavelli, The","ECONOMICS","UNDERGRAD",20
"New Machiavelli, The","ENGLISH","GRAD",15
"New Machiavelli, The","ENGLISH","UNDERGRAD",16
"New Machiavelli, The","MATHEMATICS","GRAD",20
"New Machiavelli, The","MATHEMATICS","UNDERGRAD",20
"New Machiavelli, The","POLITICAL_SCIENCE","GRAD",22
"New Machiavelli, The","POLITICAL_SCIENCE","UNDERGRAD",20
"New Machiavelli, The","PSYCHOLOGY","GRAD",16
"New Machiavelli, The","PSYCHOLOGY","UNDERGRAD",16
"New Machiavelli, The","STATISTICS","GRAD",27
"New Machiavelli, The","STATISTICS","UNDERGRAD",18
"New Markets & Other Essays","COMPUTER_SCIENCE","GRAD",24
"New Markets & Other Essays","COMPUTER_SCIENCE","UNDERGRAD",16
"New Markets & Other Essays","DANCE","GRAD",16
"New Markets & Other Essays","DANCE","UNDERGRAD",23
"New Markets & Other Essays","ECONOMICS","GRAD",23
"New Markets & Other Essays","ECONOMICS","UNDERGRAD",27
"New Markets & Other Essays","ENGLISH","GRAD",15
"New Markets & Other Essays","ENGLISH","UNDERGRAD",29
"New Markets & Other Essays","MATHEMATICS","GRAD",19
"New Markets & Other Essays","MATHEMATICS","UNDERGRAD",16
"New Markets & Other Essays","POLITICAL_SCIENCE","GRAD",14
"New Markets & Other Essays","POLITICAL_SCIENCE","UNDERGRAD",25
"New Markets & Other Essays","PSYCHOLOGY","GRAD",20
"New Markets & Other Essays","PSYCHOLOGY","UNDERGRAD",20
"New Markets & Other Essays","STATISTICS","GRAD",24
"New Markets & Other Essays","STATISTICS","UNDERGRAD",21
"Numbers Behind Numb3rs, The","COMPUTER_SCIENCE","GRAD",22
"Numbers Behind Numb3rs, The","COMPUTER_SCIENCE","UNDERGRAD",14
"Numbers Behind Numb3rs, The","DANCE","GRAD",16
"Numbers Behind Numb3rs, The","DANCE","UNDERGRAD",20
"Numbers Behind Numb3rs, The","ECONOMICS","GRAD",26
"Numbers Behind Numb3rs, The","ECONOMICS","UNDERGRAD",20
"Numbers Behind Numb3rs, The","ENGLISH","GRAD",21
"Numbers Behind Numb3rs, The","ENGLISH","UNDERGRAD",14
"Numbers Behind Numb3rs, The","MATHEMATICS","GRAD",18
"Numbers Behind Numb3rs, The","MATHEMATICS","UNDERGRAD",20
"Numbers Behind Numb3rs, The","POLITICAL_SCIENCE","GRAD",19
"Numbers Behind Numb3rs, The","POLITICAL_SCIENCE","UNDERGRAD",21
"Numbers Behind Numb3rs, The","PSYCHOLOGY","GRAD",24
"Numbers Behind Numb3rs, The","PSYCHOLOGY","UNDERGRAD",25
"Numbers Behind Numb3rs, The","STATISTICS","GRAD",29
"Numbers Behind Numb3rs, The","STATISTICS","UNDERGRAD",23
"O Jerusalem!","COMPUTER_SCIENCE","GRAD",21
"O Jerusalem!","COMPUTER_SCIENCE","UNDERGRAD",19
"O Jerusalem!","DANCE","GRAD",18
"O Jerusalem!","DANCE","UNDERGRAD",21
"O Jerusalem!","ECONOMICS","GRAD",27
"O Jerusalem!","ECONOMICS","UNDERGRAD",27
"O Jerusalem!","ENGLISH","GRAD",21
"O Jerusalem!","ENGLISH","UNDERGRAD",19
"O Jerusalem!","MATHEMATICS","GRAD",15
"O Jerusalem!","MATHEMATICS","UNDERGRAD",21
"O Jerusalem!","POLITICAL_SCIENCE","GRAD",23
"O Jerusalem!","POLITICAL_SCIENCE","UNDERGRAD",23
"O Jerusalem!","PSYCHOLOGY","GRAD",25
"O Jerusalem!","PSYCHOLOGY","UNDERGRAD",20
"O Jerusalem!","STATISTICS","GRAD",23
"O Jerusalem!","STATISTICS","UNDERGRAD",20
"Once There Was a War","COMPUTER_SCIENCE","GRAD",25
"Once There Was a War","COMPUTER_SCIENCE","UNDERGRAD",17
"Once There Was a War","DANCE","GRAD",15
"Once There Was a War","DANCE","UNDERGRAD",16
"Once There Was a War","ECONOMICS","GRAD",29
"Once There Was a War","ECONOMICS","UNDERGRAD",11
"Once There Was a War","ENGLISH","GRAD",26
"Once There Was a War","ENGLISH","UNDERGRAD",22
"Once There Was a War","MATHEMATICS","GRAD",12
"Once There Was a War","MATHEMATICS","UNDERGRAD",26
"Once There Was a War","POLITICAL_SCIENCE","GRAD",28
"Once There Was a War","POLITICAL_SCIENCE","UNDERGRAD",12
"Once There Was a War","PSYCHOLOGY","GRAD",31
"Once There Was a War","PSYCHOLOGY","UNDERGRAD",22
"Once There Was a War","STATISTICS","GRAD",21
"Once There Was a War","STATISTICS","UNDERGRAD",10
"One","COMPUTER_SCIENCE","GRAD",27
"One","COMPUTER_SCIENCE","UNDERGRAD",12
"One","DANCE","GRAD",15
"One","DANCE","UNDERGRAD",18
"One","ECONOMICS","GRAD",24
"One","ECONOMICS","UNDERGRAD",15
"One","ENGLISH","GRAD",20
"One","ENGLISH","UNDERGRAD",15
"One","MATHEMATICS","GRAD",16
"One","MATHEMATICS","UNDERGRAD",23
"One","POLITICAL_SCIENCE","GRAD",21
"One","POLITICAL_SCIENCE","UNDERGRAD",15
"One","PSYCHOLOGY","GRAD",15
"One","PSYCHOLOGY","UNDERGRAD",24
"One","STATISTICS","GRAD",35
"One","STATISTICS","UNDERGRAD",13
"On Education","COMPUTER_SCIENCE","GRAD",34
"On Education","COMPUTER_SCIENCE","UNDERGRAD",15
"On Education","DANCE","GRAD",15
"On Education","DANCE","UNDERGRAD",15
"On Education","ECONOMICS","GRAD",24
"On Education","ECONOMICS","UNDERGRAD",16
"On Education","ENGLISH","GRAD",22
"On Education","ENGLISH","UNDERGRAD",17
"On Education","MATHEMATICS","GRAD",19
"On Education","MATHEMATICS","UNDERGRAD",30
"On Education","POLITICAL_SCIENCE","GRAD",20
"On Education","POLITICAL_SCIENCE","UNDERGRAD",35
"On Education","PSYCHOLOGY","GRAD",19
"On Education","PSYCHOLOGY","UNDERGRAD",11
"On Education","STATISTICS","GRAD",27
"On Education","STATISTICS","UNDERGRAD",19
"Orientalism","COMPUTER_SCIENCE","GRAD",28
"Orientalism","COMPUTER_SCIENCE","UNDERGRAD",13
"Orientalism","DANCE","GRAD",21
"Orientalism","DANCE","UNDERGRAD",20
"Orientalism","ECONOMICS","GRAD",33
"Orientalism","ECONOMICS","UNDERGRAD",19
"Orientalism","ENGLISH","GRAD",19
"Orientalism","ENGLISH","UNDERGRAD",8
"Orientalism","MATHEMATICS","GRAD",20
"Orientalism","MATHEMATICS","UNDERGRAD",20
"Orientalism","POLITICAL_SCIENCE","GRAD",17
"Orientalism","POLITICAL_SCIENCE","UNDERGRAD",22
"Orientalism","PSYCHOLOGY","GRAD",21
"Orientalism","PSYCHOLOGY","UNDERGRAD",15
"Orientalism","STATISTICS","GRAD",27
"Orientalism","STATISTICS","UNDERGRAD",11
"Outsider, The","COMPUTER_SCIENCE","GRAD",34
"Outsider, The","COMPUTER_SCIENCE","UNDERGRAD",20
"Outsider, The","DANCE","GRAD",24
